Year,State,Citizen Category,Ethnic Group,Value in Thousands
1999,SELANGOR,Total of employed,n.a,1427.2
1999,SELANGOR,Malaysian citizens,Total Malaysian citizens,1294.4
1999,SELANGOR,Malaysian citizens,Bumiputera,627.5
1999,SELANGOR,Malaysian citizens,Chinese,458.6
1999,SELANGOR,Malaysian citizens,Indians,190.1
1999,SELANGOR,Malaysian citizens,Others,18.3
1999,SELANGOR,Non Malaysian citizens,n.a,132.7
1999,TERENGGANU,Total of employed,n.a,300.1
1999,TERENGGANU,Malaysian citizens,Total Malaysian citizens,277.4
1999,TERENGGANU,Malaysian citizens,Bumiputera,256.7
1999,TERENGGANU,Malaysian citizens,Chinese,17
1999,TERENGGANU,Malaysian citizens,Indians,0.7
1999,TERENGGANU,Malaysian citizens,Others,3
1999,TERENGGANU,Non Malaysian citizens,n.a,22.7
1999,SABAH,Total of employed,n.a,1101.8
1999,SABAH,Malaysian citizens,Total Malaysian citizens,659.2
1999,SABAH,Malaysian citizens,Bumiputera,459.1
1999,SABAH,Malaysian citizens,Chinese,123.4
1999,SABAH,Malaysian citizens,Indians,1.7
1999,SABAH,Malaysian citizens,Others,75
1999,SABAH,Non Malaysian citizens,n.a,442.6
1999,SARAWAK,Total of employed,n.a,865
1999,SARAWAK,Malaysian citizens,Total Malaysian citizens,815
1999,SARAWAK,Malaysian citizens,Bumiputera,577.2
1999,SARAWAK,Malaysian citizens,Chinese,229.3
1999,SARAWAK,Malaysian citizens,Indians,4.2
1999,SARAWAK,Malaysian citizens,Others,4.3
1999,SARAWAK,Non Malaysian citizens,n.a,50
1999,W.P.KUALA LUMPUR,Total of employed,n.a,689.7
1999,W.P.KUALA LUMPUR,Malaysian citizens,Total Malaysian citizens,591.6
1999,W.P.KUALA LUMPUR,Malaysian citizens,Bumiputera,237.7
1999,W.P.KUALA LUMPUR,Malaysian citizens,Chinese,282.7
1999,W.P.KUALA LUMPUR,Malaysian citizens,Indians,66.8
1999,W.P.KUALA LUMPUR,Malaysian citizens,Others,4.5
1999,W.P.KUALA LUMPUR,Non Malaysian citizens,n.a,98.1
1999,W.P.LABUAN,Total of employed,n.a,41.2
1999,W.P.LABUAN,Malaysian citizens,Total Malaysian citizens,26.9
1999,W.P.LABUAN,Malaysian citizens,Bumiputera,20.3
1999,W.P.LABUAN,Malaysian citizens,Chinese,4.7
1999,W.P.LABUAN,Malaysian citizens,Indians,0.2
1999,W.P.LABUAN,Malaysian citizens,Others,1.6
1999,W.P.LABUAN,Non Malaysian citizens,n.a,14.3
1998,MALAYSIA,Total of employed,n.a,8599.6
1998,MALAYSIA,Malaysian citizens,Total Malaysian citizens,7600
1998,MALAYSIA,Malaysian citizens,Bumiputera,4497.8
1998,MALAYSIA,Malaysian citizens,Chinese,2234.6
1998,MALAYSIA,Malaysian citizens,Indians,617.3
1998,MALAYSIA,Malaysian citizens,Others,250.3
1998,MALAYSIA,Non Malaysian citizens,n.a,999.6
1998,JOHOR,Total of employed,n.a,1027
1998,JOHOR,Malaysian citizens,Total Malaysian citizens,910.1
1998,JOHOR,Malaysian citizens,Bumiputera,500.3
1998,JOHOR,Malaysian citizens,Chinese,335.6
1998,JOHOR,Malaysian citizens,Indians,66.9
1998,JOHOR,Malaysian citizens,Others,7.3
1998,JOHOR,Non Malaysian citizens,n.a,116.9
1998,KEDAH,Total of employed,n.a,567.3
1998,KEDAH,Malaysian citizens,Total Malaysian citizens,549.1
1998,KEDAH,Malaysian citizens,Bumiputera,383.8
1998,KEDAH,Malaysian citizens,Chinese,86.7
1998,KEDAH,Malaysian citizens,Indians,36.9
1998,KEDAH,Malaysian citizens,Others,41.7
1998,KEDAH,Non Malaysian citizens,n.a,18.3
1998,KELANTAN,Total of employed,n.a,430.7
1998,KELANTAN,Malaysian citizens,Total Malaysian citizens,415
1998,KELANTAN,Malaysian citizens,Bumiputera,357.3
1998,KELANTAN,Malaysian citizens,Chinese,25.6
1998,KELANTAN,Malaysian citizens,Indians,0.8
1998,KELANTAN,Malaysian citizens,Others,31.3
1998,KELANTAN,Non Malaysian citizens,n.a,15.7
1998,MELAKA,Total of employed,n.a,242.4
1998,MELAKA,Malaysian citizens,Total Malaysian citizens,227.4
1998,MELAKA,Malaysian citizens,Bumiputera,114.9
1998,MELAKA,Malaysian citizens,Chinese,80.3
1998,MELAKA,Malaysian citizens,Indians,16.4
1998,MELAKA,Malaysian citizens,Others,15.9
1998,MELAKA,Non Malaysian citizens,n.a,15
1998,N.SEMBILAN,Total of employed,n.a,304.4
1998,N.SEMBILAN,Malaysian citizens,Total Malaysian citizens,282.3
1998,N.SEMBILAN,Malaysian citizens,Bumiputera,148.9
1998,N.SEMBILAN,Malaysian citizens,Chinese,80.1
1998,N.SEMBILAN,Malaysian citizens,Indians,53
1998,N.SEMBILAN,Malaysian citizens,Others,0.4
1998,N.SEMBILAN,Non Malaysian citizens,n.a,22
1998,PAHANG,Total of employed,n.a,364.9
1998,PAHANG,Malaysian citizens,Total Malaysian citizens,342
1998,PAHANG,Malaysian citizens,Bumiputera,248.7
1998,PAHANG,Malaysian citizens,Chinese,73
1998,PAHANG,Malaysian citizens,Indians,18.3
1998,PAHANG,Malaysian citizens,Others,2
1998,PAHANG,Non Malaysian citizens,n.a,22.9
1998,P.PINANG,Total of employed,n.a,585.2
1998,P.PINANG,Malaysian citizens,Total Malaysian citizens,537.6
1998,P.PINANG,Malaysian citizens,Bumiputera,195.9
1998,P.PINANG,Malaysian citizens,Chinese,268.9
1998,P.PINANG,Malaysian citizens,Indians,62.2
1998,P.PINANG,Malaysian citizens,Others,10.6
1998,P.PINANG,Non Malaysian citizens,n.a,47.6
1998,PERAK,Total of employed,n.a,685
1998,PERAK,Malaysian citizens,Total Malaysian citizens,657
1998,PERAK,Malaysian citizens,Bumiputera,333.4
1998,PERAK,Malaysian citizens,Chinese,209.7
1998,PERAK,Malaysian citizens,Indians,98.5
1998,PERAK,Malaysian citizens,Others,15.3
1998,PERAK,Non Malaysian citizens,n.a,28
1998,PERLIS,Total of employed,n.a,71
1998,PERLIS,Malaysian citizens,Total Malaysian citizens,69.7
1998,PERLIS,Malaysian citizens,Bumiputera,50.5
1998,PERLIS,Malaysian citizens,Chinese,10.2
1998,PERLIS,Malaysian citizens,Indians,0.8
1998,PERLIS,Malaysian citizens,Others,8.1
1998,PERLIS,Non Malaysian citizens,n.a,1.3
1998,SELANGOR,Total of employed,n.a,1430.4
1998,SELANGOR,Malaysian citizens,Total Malaysian citizens,1285.6
1998,SELANGOR,Malaysian citizens,Bumiputera,650.8
1998,SELANGOR,Malaysian citizens,Chinese,404
1998,SELANGOR,Malaysian citizens,Indians,194.8
1998,SELANGOR,Malaysian citizens,Others,35.9
1998,SELANGOR,Non Malaysian citizens,n.a,144.8
1998,TERENGGANU,Total of employed,n.a,293.5
1998,TERENGGANU,Malaysian citizens,Total Malaysian citizens,277.5
1998,TERENGGANU,Malaysian citizens,Bumiputera,263.3
1998,TERENGGANU,Malaysian citizens,Chinese,10.6
1998,TERENGGANU,Malaysian citizens,Indians,0.6
1998,TERENGGANU,Malaysian citizens,Others,2.9
1998,TERENGGANU,Non Malaysian citizens,n.a,16
1998,SABAH,Total of employed,n.a,1068.3
1998,SABAH,Malaysian citizens,Total Malaysian citizens,646.1
1998,SABAH,Malaysian citizens,Bumiputera,459
1998,SABAH,Malaysian citizens,Chinese,120.7
1998,SABAH,Malaysian citizens,Indians,2.2
1998,SABAH,Malaysian citizens,Others,64.2
1998,SABAH,Non Malaysian citizens,n.a,422.2
1998,SARAWAK,Total of employed,n.a,824.3
1998,SARAWAK,Malaysian citizens,Total Malaysian citizens,781.3
1998,SARAWAK,Malaysian citizens,Bumiputera,556.4
1998,SARAWAK,Malaysian citizens,Chinese,217.6
1998,SARAWAK,Malaysian citizens,Indians,1.3
1998,SARAWAK,Malaysian citizens,Others,6
1998,SARAWAK,Non Malaysian citizens,n.a,43
1998,W.P.KUALA LUMPUR,Total of employed,n.a,668.3
1998,W.P.KUALA LUMPUR,Malaysian citizens,Total Malaysian citizens,594.5
1998,W.P.KUALA LUMPUR,Malaysian citizens,Bumiputera,216.9
1998,W.P.KUALA LUMPUR,Malaysian citizens,Chinese,306.3
1998,W.P.KUALA LUMPUR,Malaysian citizens,Indians,64.3
1998,W.P.KUALA LUMPUR,Malaysian citizens,Others,6.9
1998,W.P.KUALA LUMPUR,Non Malaysian citizens,n.a,73.9
1998,W.P.LABUAN,Total of employed,n.a,37
1998,W.P.LABUAN,Malaysian citizens,Total Malaysian citizens,24.8
1998,W.P.LABUAN,Malaysian citizens,Bumiputera,17.5
1998,W.P.LABUAN,Malaysian citizens,Chinese,5.2
1998,W.P.LABUAN,Malaysian citizens,Indians,0.3
1998,W.P.LABUAN,Malaysian citizens,Others,1.8
1998,W.P.LABUAN,Non Malaysian citizens,n.a,12.2
1997,MALAYSIA,Total of employed,n.a,8569.2
1997,MALAYSIA,Malaysian citizens,Total Malaysian citizens,7623.8
1997,MALAYSIA,Malaysian citizens,Bumiputera,4493.3
1997,MALAYSIA,Malaysian citizens,Chinese,2268.9
1997,MALAYSIA,Malaysian citizens,Indians,621.1
1997,MALAYSIA,Malaysian citizens,Others,240.5
1997,MALAYSIA,Non Malaysian citizens,n.a,945.3
1997,JOHOR,Total of employed,n.a,1058.4
1997,JOHOR,Malaysian citizens,Total Malaysian citizens,948.8
1997,JOHOR,Malaysian citizens,Bumiputera,514.9
1997,JOHOR,Malaysian citizens,Chinese,348
1997,JOHOR,Malaysian citizens,Indians,78.4
1997,JOHOR,Malaysian citizens,Others,7.5
1997,JOHOR,Non Malaysian citizens,n.a,109.6
1997,KEDAH,Total of employed,n.a,601.3
1997,KEDAH,Malaysian citizens,Total Malaysian citizens,591.1
1997,KEDAH,Malaysian citizens,Bumiputera,398.9
1997,KEDAH,Malaysian citizens,Chinese,88.3
1997,KEDAH,Malaysian citizens,Indians,44.2
1997,KEDAH,Malaysian citizens,Others,59.7
1997,KEDAH,Non Malaysian citizens,n.a,10.2
1997,KELANTAN,Total of employed,n.a,413.7
1997,KELANTAN,Malaysian citizens,Total Malaysian citizens,397.9
1997,KELANTAN,Malaysian citizens,Bumiputera,358.8
1997,KELANTAN,Malaysian citizens,Chinese,20.6
1997,KELANTAN,Malaysian citizens,Indians,0.8
1997,KELANTAN,Malaysian citizens,Others,17.7
1997,KELANTAN,Non Malaysian citizens,n.a,15.8
1997,MELAKA,Total of employed,n.a,257.1
1997,MELAKA,Malaysian citizens,Total Malaysian citizens,238.8
1997,MELAKA,Malaysian citizens,Bumiputera,130.3
1997,MELAKA,Malaysian citizens,Chinese,76.5
1997,MELAKA,Malaysian citizens,Indians,19.4
1997,MELAKA,Malaysian citizens,Others,12.7
1997,MELAKA,Non Malaysian citizens,n.a,18.4
1997,N.SEMBILAN,Total of employed,n.a,307.6
1997,N.SEMBILAN,Malaysian citizens,Total Malaysian citizens,285
1997,N.SEMBILAN,Malaysian citizens,Bumiputera,141.5
1997,N.SEMBILAN,Malaysian citizens,Chinese,92.4
1997,N.SEMBILAN,Malaysian citizens,Indians,47.9
1997,N.SEMBILAN,Malaysian citizens,Others,3.2
1997,N.SEMBILAN,Non Malaysian citizens,n.a,22.6
1997,PAHANG,Total of employed,n.a,395.4
1997,PAHANG,Malaysian citizens,Total Malaysian citizens,365.3
1997,PAHANG,Malaysian citizens,Bumiputera,264
1997,PAHANG,Malaysian citizens,Chinese,73.3
1997,PAHANG,Malaysian citizens,Indians,17.2
1997,PAHANG,Malaysian citizens,Others,10.7
1997,PAHANG,Non Malaysian citizens,n.a,30.2
1997,P.PINANG,Total of employed,n.a,552
1997,P.PINANG,Malaysian citizens,Total Malaysian citizens,511.4
1997,P.PINANG,Malaysian citizens,Bumiputera,207.5
1997,P.PINANG,Malaysian citizens,Chinese,239.6
1997,P.PINANG,Malaysian citizens,Indians,56.1
1997,P.PINANG,Malaysian citizens,Others,8.1
1997,P.PINANG,Non Malaysian citizens,n.a,40.6
1997,PERAK,Total of employed,n.a,744.2
1997,PERAK,Malaysian citizens,Total Malaysian citizens,715.2
1997,PERAK,Malaysian citizens,Bumiputera,354.3
1997,PERAK,Malaysian citizens,Chinese,242.4
1997,PERAK,Malaysian citizens,Indians,107.5
1997,PERAK,Malaysian citizens,Others,10.9
1997,PERAK,Non Malaysian citizens,n.a,29
1997,PERLIS,Total of employed,n.a,70.1
1997,PERLIS,Malaysian citizens,Total Malaysian citizens,69.5
1997,PERLIS,Malaysian citizens,Bumiputera,54.3
1997,PERLIS,Malaysian citizens,Chinese,9.9
1997,PERLIS,Malaysian citizens,Indians,0.7
1997,PERLIS,Malaysian citizens,Others,4.5
1997,PERLIS,Non Malaysian citizens,n.a,0.7
1997,SELANGOR,Total of employed,n.a,1329.9
1997,SELANGOR,Malaysian citizens,Total Malaysian citizens,1211.9
1997,SELANGOR,Malaysian citizens,Bumiputera,587.9
1997,SELANGOR,Malaysian citizens,Chinese,411.6
1997,SELANGOR,Malaysian citizens,Indians,186.2
1997,SELANGOR,Malaysian citizens,Others,26.2
1997,SELANGOR,Non Malaysian citizens,n.a,117.9
1997,TERENGGANU,Total of employed,n.a,282.3
1997,TERENGGANU,Malaysian citizens,Total Malaysian citizens,265.3
1997,TERENGGANU,Malaysian citizens,Bumiputera,246.9
1997,TERENGGANU,Malaysian citizens,Chinese,15.3
1997,TERENGGANU,Malaysian citizens,Indians,0.6
1997,TERENGGANU,Malaysian citizens,Others,2.5
1997,TERENGGANU,Non Malaysian citizens,n.a,16.9
1997,SABAH,Total of employed,n.a,1000.1
1997,SABAH,Malaysian citizens,Total Malaysian citizens,594.1
1997,SABAH,Malaysian citizens,Bumiputera,412.4
1997,SABAH,Malaysian citizens,Chinese,117.6
1997,SABAH,Malaysian citizens,Indians,2.4
1997,SABAH,Malaysian citizens,Others,61.7
1997,SABAH,Non Malaysian citizens,n.a,406
1997,SARAWAK,Total of employed,n.a,831.5
1997,SARAWAK,Malaysian citizens,Total Malaysian citizens,791.6
1997,SARAWAK,Malaysian citizens,Bumiputera,563
1997,SARAWAK,Malaysian citizens,Chinese,221
1997,SARAWAK,Malaysian citizens,Indians,1.6
1997,SARAWAK,Malaysian citizens,Others,6.1
1997,SARAWAK,Non Malaysian citizens,n.a,39.9
1997,W.P.KUALA LUMPUR,Total of employed,n.a,691
1997,W.P.KUALA LUMPUR,Malaysian citizens,Total Malaysian citizens,613.1
1997,W.P.KUALA LUMPUR,Malaysian citizens,Bumiputera,240.7
1997,W.P.KUALA LUMPUR,Malaysian citizens,Chinese,307.1
1997,W.P.KUALA LUMPUR,Malaysian citizens,Indians,58
1997,W.P.KUALA LUMPUR,Malaysian citizens,Others,7.3
1997,W.P.KUALA LUMPUR,Non Malaysian citizens,n.a,77.9
1997,W.P.LABUAN,Total of employed,n.a,34.7
1997,W.P.LABUAN,Malaysian citizens,Total Malaysian citizens,25
1997,W.P.LABUAN,Malaysian citizens,Bumiputera,17.8
1997,W.P.LABUAN,Malaysian citizens,Chinese,5.2
1997,W.P.LABUAN,Malaysian citizens,Indians,0.2
1997,W.P.LABUAN,Malaysian citizens,Others,1.8
1997,W.P.LABUAN,Non Malaysian citizens,n.a,9.7
1996,MALAYSIA,Total of employed,n.a,8399.3
1996,MALAYSIA,Malaysian citizens,Total Malaysian citizens,7499.1
1996,MALAYSIA,Malaysian citizens,Bumiputera,4404.7
1996,MALAYSIA,Malaysian citizens,Chinese,2231.9
1996,MALAYSIA,Malaysian citizens,Indians,621.9
1996,MALAYSIA,Malaysian citizens,Others,240.6
1996,MALAYSIA,Non Malaysian citizens,n.a,900.2
1996,JOHOR,Total of employed,n.a,996.7
1996,JOHOR,Malaysian citizens,Total Malaysian citizens,885.4
1996,JOHOR,Malaysian citizens,Bumiputera,477.1
1996,JOHOR,Malaysian citizens,Chinese,332.8
1996,JOHOR,Malaysian citizens,Indians,67
1996,JOHOR,Malaysian citizens,Others,8.5
1996,JOHOR,Non Malaysian citizens,n.a,111.2
1996,KEDAH,Total of employed,n.a,535.9
1996,KEDAH,Malaysian citizens,Total Malaysian citizens,528.9
1996,KEDAH,Malaysian citizens,Bumiputera,353.8
1996,KEDAH,Malaysian citizens,Chinese,93.1
1996,KEDAH,Malaysian citizens,Indians,44
1996,KEDAH,Malaysian citizens,Others,38.1
1996,KEDAH,Non Malaysian citizens,n.a,7
1996,KELANTAN,Total of employed,n.a,445.5
1996,KELANTAN,Malaysian citizens,Total Malaysian citizens,431.3
1996,KELANTAN,Malaysian citizens,Bumiputera,371.4
1996,KELANTAN,Malaysian citizens,Chinese,23.2
1996,KELANTAN,Malaysian citizens,Indians,1.6
1996,KELANTAN,Malaysian citizens,Others,35
1996,KELANTAN,Non Malaysian citizens,n.a,14.2
1996,MELAKA,Total of employed,n.a,237
1996,MELAKA,Malaysian citizens,Total Malaysian citizens,226.8
1996,MELAKA,Malaysian citizens,Bumiputera,120.8
1996,MELAKA,Malaysian citizens,Chinese,85
1996,MELAKA,Malaysian citizens,Indians,16
1996,MELAKA,Malaysian citizens,Others,5
1996,MELAKA,Non Malaysian citizens,n.a,10.2
1996,N.SEMBILAN,Total of employed,n.a,319.3
1996,N.SEMBILAN,Malaysian citizens,Total Malaysian citizens,293.8
1996,N.SEMBILAN,Malaysian citizens,Bumiputera,152.6
1996,N.SEMBILAN,Malaysian citizens,Chinese,87.9
1996,N.SEMBILAN,Malaysian citizens,Indians,47.9
1996,N.SEMBILAN,Malaysian citizens,Others,5.5
1996,N.SEMBILAN,Non Malaysian citizens,n.a,25.5
1996,PAHANG,Total of employed,n.a,406.2
1996,PAHANG,Malaysian citizens,Total Malaysian citizens,374.6
1996,PAHANG,Malaysian citizens,Bumiputera,260.2
1996,PAHANG,Malaysian citizens,Chinese,78.2
1996,PAHANG,Malaysian citizens,Indians,18.2
1996,PAHANG,Malaysian citizens,Others,18.1
1996,PAHANG,Non Malaysian citizens,n.a,31.6
1996,P.PINANG,Total of employed,n.a,449.4
1996,P.PINANG,Malaysian citizens,Total Malaysian citizens,430.4
1996,P.PINANG,Malaysian citizens,Bumiputera,175.4
1996,P.PINANG,Malaysian citizens,Chinese,194.2
1996,P.PINANG,Malaysian citizens,Indians,53.8
1996,P.PINANG,Malaysian citizens,Others,7
1996,P.PINANG,Non Malaysian citizens,n.a,19.1
1996,PERAK,Total of employed,n.a,723
1996,PERAK,Malaysian citizens,Total Malaysian citizens,702.6
1996,PERAK,Malaysian citizens,Bumiputera,334.1
1996,PERAK,Malaysian citizens,Chinese,252.5
1996,PERAK,Malaysian citizens,Indians,103
1996,PERAK,Malaysian citizens,Others,12.9
1996,PERAK,Non Malaysian citizens,n.a,20.5
1996,PERLIS,Total of employed,n.a,70.1
1996,PERLIS,Malaysian citizens,Total Malaysian citizens,69.6
1996,PERLIS,Malaysian citizens,Bumiputera,55
1996,PERLIS,Malaysian citizens,Chinese,6.8
1996,PERLIS,Malaysian citizens,Indians,0.8
1996,PERLIS,Malaysian citizens,Others,7
1996,PERLIS,Non Malaysian citizens,n.a,0.5
1996,SELANGOR,Total of employed,n.a,1359
1996,SELANGOR,Malaysian citizens,Total Malaysian citizens,1223.8
1996,SELANGOR,Malaysian citizens,Bumiputera,603.6
1996,SELANGOR,Malaysian citizens,Chinese,412
1996,SELANGOR,Malaysian citizens,Indians,182
1996,SELANGOR,Malaysian citizens,Others,26.2
1996,SELANGOR,Non Malaysian citizens,n.a,135.2
1996,TERENGGANU,Total of employed,n.a,298
1996,TERENGGANU,Malaysian citizens,Total Malaysian citizens,283.1
1996,TERENGGANU,Malaysian citizens,Bumiputera,268
1996,TERENGGANU,Malaysian citizens,Chinese,10.3
1996,TERENGGANU,Malaysian citizens,Indians,1.1
1996,TERENGGANU,Malaysian citizens,Others,3.7
1996,TERENGGANU,Non Malaysian citizens,n.a,14.9
1996,SABAH,Total of employed,n.a,992.5
1996,SABAH,Malaysian citizens,Total Malaysian citizens,597.5
1996,SABAH,Malaysian citizens,Bumiputera,422.2
1996,SABAH,Malaysian citizens,Chinese,114.9
1996,SABAH,Malaysian citizens,Indians,1.4
1996,SABAH,Malaysian citizens,Others,59
1996,SABAH,Non Malaysian citizens,n.a,395
1996,SARAWAK,Total of employed,n.a,831.5
1996,SARAWAK,Malaysian citizens,Total Malaysian citizens,794.7
1996,SARAWAK,Malaysian citizens,Bumiputera,561.6
1996,SARAWAK,Malaysian citizens,Chinese,225.2
1996,SARAWAK,Malaysian citizens,Indians,1.9
1996,SARAWAK,Malaysian citizens,Others,6
1996,SARAWAK,Non Malaysian citizens,n.a,36.9
1996,W.P.KUALA LUMPUR,Total of employed,n.a,697.8
1996,W.P.KUALA LUMPUR,Malaysian citizens,Total Malaysian citizens,634.1
1996,W.P.KUALA LUMPUR,Malaysian citizens,Bumiputera,230.4
1996,W.P.KUALA LUMPUR,Malaysian citizens,Chinese,312.6
1996,W.P.KUALA LUMPUR,Malaysian citizens,Indians,83
1996,W.P.KUALA LUMPUR,Malaysian citizens,Others,8.1
1996,W.P.KUALA LUMPUR,Non Malaysian citizens,n.a,63.7
1996,W.P.LABUAN,Total of employed,n.a,37.4
1996,W.P.LABUAN,Malaysian citizens,Total Malaysian citizens,22.6
1996,W.P.LABUAN,Malaysian citizens,Bumiputera,18.7
1996,W.P.LABUAN,Malaysian citizens,Chinese,3.2
1996,W.P.LABUAN,Malaysian citizens,Indians,0.1
1996,W.P.LABUAN,Malaysian citizens,Others,0.6
1996,W.P.LABUAN,Non Malaysian citizens,n.a,14.8
1995,MALAYSIA,Total of employed,n.a,7645
1995,MALAYSIA,Malaysian citizens,Total Malaysian citizens,7165.7
1995,MALAYSIA,Malaysian citizens,Bumiputera,4186.9
1995,MALAYSIA,Malaysian citizens,Chinese,2156.6
1995,MALAYSIA,Malaysian citizens,Indians,593.4
1995,MALAYSIA,Malaysian citizens,Others,228.7
1995,MALAYSIA,Non Malaysian citizens,n.a,479.3
1995,JOHOR,Total of employed,n.a,891.8
1995,JOHOR,Malaysian citizens,Total Malaysian citizens,856.3
1995,JOHOR,Malaysian citizens,Bumiputera,461.7
1995,JOHOR,Malaysian citizens,Chinese,323.4
1995,JOHOR,Malaysian citizens,Indians,55.5
1995,JOHOR,Malaysian citizens,Others,15.7
1995,JOHOR,Non Malaysian citizens,n.a,35.5
1995,KEDAH,Total of employed,n.a,521.1
1995,KEDAH,Malaysian citizens,Total Malaysian citizens,511.7
1995,KEDAH,Malaysian citizens,Bumiputera,346.8
1995,KEDAH,Malaysian citizens,Chinese,88.7
1995,KEDAH,Malaysian citizens,Indians,39.1
1995,KEDAH,Malaysian citizens,Others,37.1
1995,KEDAH,Non Malaysian citizens,n.a,9.4
1995,KELANTAN,Total of employed,n.a,412.7
1995,KELANTAN,Malaysian citizens,Total Malaysian citizens,401.3
1995,KELANTAN,Malaysian citizens,Bumiputera,366.2
1995,KELANTAN,Malaysian citizens,Chinese,21.9
1995,KELANTAN,Malaysian citizens,Indians,1.5
1995,KELANTAN,Malaysian citizens,Others,11.6
1995,KELANTAN,Non Malaysian citizens,n.a,11.4
1995,MELAKA,Total of employed,n.a,222.8
1995,MELAKA,Malaysian citizens,Total Malaysian citizens,213
1995,MELAKA,Malaysian citizens,Bumiputera,111.8
1995,MELAKA,Malaysian citizens,Chinese,78.1
1995,MELAKA,Malaysian citizens,Indians,14.2
1995,MELAKA,Malaysian citizens,Others,8.9
1995,MELAKA,Non Malaysian citizens,n.a,9.8
1995,N.SEMBILAN,Total of employed,n.a,296.2
1995,N.SEMBILAN,Malaysian citizens,Total Malaysian citizens,284.9
1995,N.SEMBILAN,Malaysian citizens,Bumiputera,141.3
1995,N.SEMBILAN,Malaysian citizens,Chinese,83.6
1995,N.SEMBILAN,Malaysian citizens,Indians,47.5
1995,N.SEMBILAN,Malaysian citizens,Others,12.5
1995,N.SEMBILAN,Non Malaysian citizens,n.a,11.3
1995,PAHANG,Total of employed,n.a,371.4
1995,PAHANG,Malaysian citizens,Total Malaysian citizens,349.1
1995,PAHANG,Malaysian citizens,Bumiputera,232.2
1995,PAHANG,Malaysian citizens,Chinese,76.7
1995,PAHANG,Malaysian citizens,Indians,24.9
1995,PAHANG,Malaysian citizens,Others,15.3
1995,PAHANG,Non Malaysian citizens,n.a,22.3
1995,P.PINANG,Total of employed,n.a,485.8
1995,P.PINANG,Malaysian citizens,Total Malaysian citizens,475.6
1995,P.PINANG,Malaysian citizens,Bumiputera,190.8
1995,P.PINANG,Malaysian citizens,Chinese,218.7
1995,P.PINANG,Malaysian citizens,Indians,60.4
